genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count
Göçmen/Mülteci Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",6,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Yok,"@username #ülkemdemülteciistemiyorum 
#suriyeliyağmacılarıistemiyorum",Erdem,2023-04-11T08:08:51,Refugees,1624244378901311491,Türkçe,4
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],7,['Dışlama; Ayrımcı Söylem'],Yok,Mültecilerden nefret ettiğim bir radde daha ülkemiz büyük bir deprem dolayısı ile yas tutuyor böyle bir zamanda gördüğüm görüntülere artık diyecek söz bulamıyorum şerefsizler #ülkemdemülteciistemiyorum bu kadar,Meryem,2023-02-23T11:10:18,Refugees,1623765651096584200,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],7,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum hadi sözde din kardeşlerimiz narş narş ülkelerinize https://t.co/N6qOQqBVvD,Erdem,2023-03-21T08:23:03,Refugees,1624170659013091348,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,Bir gün ülkeye Bukadar mülteci aldığınızın da bir hata olduğunu söyleyeceksiniz.. umarım bunu söylediğiniz gün çok geç kaldığınız günlerden biri gibi olmaz. #ülkemdemülteciistemiyorum 🇹🇷,Mehmet,2023-03-23T12:07:23,Refugees,1624166538528841767,Türkçe,1
Göçmen/Mülteci Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",5,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,@username Ben #UElkemdemuelteciistemiyorum #UElkemdeSığınmacıİstemiyorum #Muelteciistemiyorum #artıkyeter,Erdem,2023-04-11T08:08:24,Refugees,1624334610946576384,Türkçe,3
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,@username Gönderin gitsinler ozaman.. Yada biz boşaltalım ülkeyi onları tamamen taşıyın ülkenin ortasına... #ülkemdemülteciistemiyorum,Aygün,2023-02-23T11:08:11,Refugees,1624925697918529537,Türkçe,2
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,Bazı kahramanlar pelerin takmaz #ülkemdemülteciistemiyorum #polis #istifa #depremzede #ahbab #carsi #yagma Yumruk #earthquakeinturkey https://t.co/lmSQtdrQIs,Firdevs,2023-03-06T10:44:45,Refugees,1624167918287085571,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,#ülkemdemülteciistemiyorum https://t.co/2L6fKGg5OC,Erdem,2023-04-11T08:08:24,Refugees,1624330403245969408,Türkçe,2
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,#ülkemdemuelteciistemiyorum,Aygün,2023-02-27T12:38:36,Refugees,1624180465333686273,Türkçe,2
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username @username #ÜLKEMDEMÜLTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:39,Refugees,1624398691959201793,Türkçe,1
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,#ÜlkemdeMülteciİstemiyorum #suriyeliistemiyoruz https://t.co/wJFQtAakT0,Meryem,2023-02-23T11:09:57,Refugees,1623811024645226497,Türkçe,2
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,Çok seven evinde beslesin. #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166555054399496,Türkçe,1
Göçmen/Mülteci Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",6,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Yok,"@username #ülkemdemülteciistemiyorum 
#suriyeliyağmacılarıistemiyorum",Erdem,2023-04-11T08:08:51,Refugees,1624247980755759104,Türkçe,4
Göçmen/Mülteci Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",6,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Yok,"@username #ülkemdemülteciistemiyorum 
#suriyeliyağmacılarıistemiyorum",Erdem,2023-04-11T08:08:51,Refugees,1624244967295135744,Türkçe,4
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],7,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@username #ülkemdesuriyeliistemiyorum #UElkemdeMuelteciİstemiyorum #uelkemdeoruspucocuğuistemiyorum #UElkemdeSığınmacıİstemiyorum #uelkemdeYağmacıİstemiyorum,Bekir,2023-04-03T14:25:42,Refugees,1624509034211540995,Türkçe,2
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],9,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,Sktir olun gidin lan bu ülkeden srefsizz yağmacılar ulan kardeşlerim orada canıyla ugrasiyor bu oclar yağma yapıyor #suriyeliler Suriyeliler https://t.co/JYmPyn3iVP,Dença,2023-06-01T08:20:03,Refugees,1623460376128937984,Türkçe,1
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],3,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,Allahım kanımız canımız bu kadın işte bizim vatandaşımız bu toprakların kıymetini bilen bu kadın içte oy vermeleri için Türkiye Cumhuriyeti vatandaşı yapılan suriyeliler değil!! https://t.co/v58Bi3YJnt,Erdem,2023-07-04T08:34:37,Refugees,1623823541832499201,Türkçe,3
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],6,['Abartma; Genelleme; Yükleme; Çarpıtma'],Şiddetli,"@username @username @username Mall türkler çadır bulamazken suriyeliler kykda, ülkede şu an kalacak yee sorunu var bunun en büyük nedeni sığınmacı.. mallll",Şura,2023-09-22T18:57:57,Refugees,1625584158931050528,Türkçe,1
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,Kendi ülkesine yardımı dokunmayandan yardım beklenmez. Ne boş beleş suriyeli ne de Afgan benim vatanıma milletime böyle zarar veremez #ülkemdemülteciistemiyorum https://t.co/up0ExnkpKd,Aygün,2023-03-21T13:16:21,Refugees,1624168852287283239,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,"#ÜlkemdeMülteciİstemiyorum 
#ÜlkemdeSuriyeliİstemiyorum",Ebrar,2023-02-23T11:08:48,Refugees,1624834326947921920,Türkçe,2
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,#ülkemdemülteciistemiyorum,Erdem,2023-04-11T08:08:24,Refugees,1624331793015922690,Türkçe,2
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Zayıf,"Destek çıktığınız suriyeliler kyk'yı yağmaladı, kızları taciz etti. Oraya bile saatler sonra zar zor yetiştiniz. Ne kabul ettiğiniz 10 milyon boş insana ne de 10 ilinize sahip çıkamadınız. Yazıklar olsun. İndireceğiz sizi tahtınızdan.",Bekir,2023-06-12T08:12:03,Refugees,1623822949542240256,Türkçe,1
Göçmen/Mülteci Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",9,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,"BİZ IRKÇI DEĞİLİZ AMA ENAYİ DE DEĞİLİZ. BU MİSAFİRLİK FAZLA SÜRDÜ..
#UElkemdeSığınmacıİstemiyorum
#UElkemdemuelteciistemiyorum 
#uelkemdeoruspucocuğuistemiyorum",Erdem,2023-04-11T08:08:51,Refugees,1624272510404464641,Türkçe,3
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,Bize bırakırsanız biz sizin yapmanız gerekeni yaparız. #ülkemdemülteciistemiyorum https://t.co/ZlnQHSkzlQ,Mert,2023-04-11T08:12:03,Refugees,1624290515918155776,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Zayıf,#geldiğinizgünelanetolsun #ülkemdemülteciistemiyorum https://t.co/SWrJmKrORl,Meryem,2023-02-23T11:10:18,Refugees,1623781873125146626,Türkçe,1
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum #UELKEMDEMUELTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:39,Refugees,1624403898000629761,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,"@username hiç istememiştik şimdi daha kararlı bir şekilde istemiyoruz..
#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:00,Refugees,1624420123099422720,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,#ülkemdemülteciistemiyorum https://t.co/Js2q9cS0bQ,Elif Neşe,2023-04-03T14:18:52,Refugees,1624165605958946816,Türkçe,1
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,@username #ülkemdemülteciistemiyorum,Ebrar,2023-02-23T11:09:06,Refugees,1624653249050443777,Türkçe,1
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],1,['Simgeleştirme'],Yok,"@username @username @username #suriye
#suriyeli
#ülkemdemülteciistemiyorum
#afgan",Mert,2023-04-11T08:12:26,Refugees,1623416981016702978,Türkçe,1
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@username Üniversiteler Suriyeliler rahat etsin diye. Kapatıldı bu kadar basit malum oy lazım oy için bir götlerini yalamadığımız kaldı,Bekir,2023-06-12T08:13:45,Refugees,1624541272705736706,Türkçe,1
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],3,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"Bu bir projedir, boşaltılan yere suriyeliler doldurulacak demografik olarak çoğunluğu elde edecekler ve belki kısa sürede yada 10 yıla kalmaz referandum isteyecekler uluslararası aranedan destek isteyecekler ve bulacaklar sonrası mı,uyuyun uyuyun bizde zaten herşey komple teorisi https://t.co/7ehGGpl8FC",Bekir,2023-06-12T08:13:45,Refugees,1625257487803744262,Türkçe,1
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,@username #ülkemdemülteciistemiyorum,Aygün,2023-03-21T13:16:21,Refugees,1624168862781431830,Türkçe,2
Yahudi Karşıtı,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"Ey İnsanlık Nerdesin❓
Ey Dünya Niye Sessizsin❓

İsrail ordusunun, #Gazze’ye yönelik saldırıları devam ediyor❗

Saldırılarda aralarında 5 yaşında bir çocuğun da buluduğu 12 masum hayatını kaybetti, 84 kardeşimiz de yaralandı.

İsrail'i Şiddetle Kınıyorum.

#GazzeAtesAltında https://t.co/FJAlBLNuJZ",Selin,2023-04-05T13:42:21,Isr-Pal,1555925857637699585,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],9,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"Çocuk katilleri!
Lanetli kavim!
Çöllere düşün son kez ve bir daha çıkamayın.

#GazaUnderAttack 
#GazzeAtesAltında 
#Gazze",Batuhan,2022-12-30T17:17:38,Isr-Pal,1556025770488774658,,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,Bu itrail her seyiyle insanlığın yüzkarasi. #RobertMaloneYalnızDeğilsin https://t.co/6NY2XiLpQ6,Elif Erol,2023-01-27T15:41:09,Isr-Pal,1473971550542090246,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],1,['Simgeleştirme'],Yok,"15 SANİYEDE NELER OLUR😌

İşgalci #Teröristİsrail’in #Gazze Şeridi‘ne yönelik yoğun bombardıman devam ediyor 

Uyanma vakti!
Filistin yalnız değildir.

#WakeUp
#GazzaUnderAttack 
#GenocideinGaza
@username @username 
#FilistinYalnızDeğil #MilletinAdamı https://t.co/Rcj05Yhu6t",Mert,2023-04-03T14:15:15,Isr-Pal,1393308652879196160,Türkçe,1
Yahudi Karşıtı,"['Ülke/Milliyet', 'Cinsiyet']",7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,Kadınlarla çocuklar da baskaldırdıysa artık yeryüzunden silinme vaktin gelmiştir Allahın izniyle itrail https://t.co/CZjLSmRHTZ,Ebrar,2022-12-30T17:18:28,Isr-Pal,1394653950444457988,,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"@username #Yıkılsınİsrail 
#Kahrolsunİsrail 
#Yansınİsrail
#ALLAHINNALETİİSRAİLİNÜZERİNEOLSUNİNŞALLAH
#israilteroerdevletidir 
😭😭😭",Aygün,2023-03-21T13:17:12,Isr-Pal,1392252623902978049,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,"#الأقصى_يستصرخ_الجيوش
#AqsaCallsPakArmy
#Aqsa_calls_armies
#AqsaCallsArmies
#OrdularAksaya https://t.co/LX3gbt80y9",Ebrar,2023-02-01T17:44:11,Isr-Pal,1396173840548466688,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],4,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,#AllahbelanıversinİSRAİL https://t.co/L4B00y31yE,Ümit,2022-12-30T17:17:54,Isr-Pal,1392494449675145217,,1
Yahudi Karşıtı,['Ülke/Milliyet'],5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Selamün Aleyküm #Türkiye'm
Günümüz Aydın Gönlümüz Huzurla Dolsun
Rabbim Mübarek Günlerde Soysuz #Katilİsrail #Soykırımcıİsrail
#SoyunKurusunİsrail'i Kahru Perişan Eylesin İnşallah
#Amin https://t.co/Pjl9bj0K8q",Ümit,2022-12-30T17:17:54,Isr-Pal,1393467610600288257,,1
Yahudi Karşıtı,['Din'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Miraca şahitlik ettirdiğin Kudüs’ün, özgürlüğüne de bizleri şahit kıl Allahım. 
Allah'ın gazabı zalimlerin üzerine olsun 
YA KAHHAR
#GenocideinGaza
#GazzedeKatliamVar
#GazaUnderAttack https://t.co/AQPvPPDJIO",Nur,2023-03-06T10:36:27,Isr-Pal,1392992979485446145,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],8,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"Şehadetin mübarek olsun cennet kuşu🕊
@yahyazned

#freepalestine🇵🇸 
#freequds🇵🇸 
#freegaza🇵🇸 
#gazaunderattack 
#gazzedekatliamvar 
#المسجد_الأقصى 

#işgalciisrail 
#i̇sraildevletdeğildir 
#siyonistisrail 
#israelterrorist 
#soysuzisrailkopekleri https://t.co/Wv7UGYKHfQ",Batuhan,2022-12-30T17:14:27,Isr-Pal,1393484053677056001,,1
Yahudi Karşıtı,['Din'],5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Allah ın gazabı  üzerine olsun..İsrail kendi kanında boğül inşaallah yakahar yakahar  
#Katilİsrail https://t.co/UsdQ4sIVpS",İpek,2023-03-22T10:36:44,Isr-Pal,1393671699623723010,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Din']",8,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,@username Bu ve bütün fotografları aklınıza kazıyın asla unutmayın ve ne olursa olsun yahudi itlerine asla merhamet göstermeyin! Bir gün itrail yok olunca oradaki yahudi itlerine yapacaklarımızı düşünemiyorum bile 🇹🇷🇵🇸,Hasan,2023-04-17T08:17:38,Isr-Pal,1394971396929896448,Türkçe,3
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",6,['Abartma; Genelleme; Yükleme; Çarpıtma'],Zayıf,@username @username Bunların hepsi şerefsiz numara yapıyorlar bak filistin saldırıyor algısı #Katilİsrail,Bekir,2023-04-03T14:24:13,Isr-Pal,1392833730495107078,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"Ya Rabbi sen katından yardımcılarınla İsrail barbarlarının zulmüne son ver, bizleri de yardımcıların içerisinde bir nefer eyle #OrdularAksaya",Meryem,2023-03-06T09:53:17,Isr-Pal,1391693183155904515,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup belirgin değil veya yok.']",4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,İngilizi siyonisti hiç rahat durmaz bu alçaklardan dost müttefik olmaz alçakların sözüne itibar edilmez #GözümüzKulağımızAksada,Uğur,2023-01-10T19:57:58,Isr-Pal,1515156707390984193,,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,Çocukların öldüğü hiçbir dava haklı değildir #Katilİsrail https://t.co/WrGcP9aKdS,Bekir,2023-03-22T10:31:48,Isr-Pal,1391920935343636483,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"Binlerce Ürdün'lü kardeşimiz #Filistin sınırına akın ediyor...
İnşallah, 
Cumhurbaşkanımız Sn. @username’ın güçlü Liderliği ve öncülüğünde yürüttüğü yoğun Diplomasi ve çabalar neticesinde İslam ümmeti birleşir Terör devleti #Katilİsrail'in sonu gelir.🇹🇷🇦🇿
https://t.co/q5f8NUX4WO",Elif,2023-03-20T08:48:48,Isr-Pal,1393264750969163780,Türkçe,3
Yahudi Karşıtı,['Ülke/Milliyet'],8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,KAHROLSUN İSRAİL #FreePalestine #GazaUnderAttack #FilistinYalnizDegil #DünyaFilistininYanında,Ebrar,2023-02-01T17:44:11,Isr-Pal,1393909569798213634,Türkçe,1
Yahudi Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@username Amin amin amin. 🤲
#FreePalestine #Katilİsrail",Nur,2023-03-21T13:10:41,Isr-Pal,1498727839524429831,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],7,['Abartma; Genelleme; Yükleme; Çarpıtma'],Şiddetli,"#MescidiAksadaBaskınVar 
#MescidiAksaOnurumuzdur 
#Teröristisrail https://t.co/5kCnUoa7WC",Ebrar,2023-04-04T12:16:37,Isr-Pal,1392474492610433024,Türkçe,1
Yahudi Karşıtı,"['Ülke/Milliyet', 'Din', 'Hedef grup birden fazla.']",4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Zayıf,"Adı: Şeyma
Filistinli bir Hâfız.
1 yıl sonra Diş Doktoru olacak, Bayram’dan sonra ise evlenecekti.

Ancak İsrail, Şeyma'nın evini savaş uçakları ile bombaladı. Şeyma ve ailesi (12 kişi) şehit oldular.
#katilisrail #thekillerisrael 
#filistin #gazze 
#SonDakika

#HopeToGaza https://t.co/Lg0iETa0Ov",Firdevs,2023-04-03T14:10:30,Isr-Pal,1394185880932429825,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],9,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"#KudüseYürüyoruz SPONSORU ŞEYTAN OLAN KATİL, SİYONİST, İŞGALCİ israilin EBEDİ YURDU CEHENNEMDİR KUDUS İSLAMDIR SONSUZA KADAR DA İSLAM KALACAK  ...   #FilistinYalnızDeğil",Bekir,2023-03-22T10:31:48,Isr-Pal,1393434648647192577,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",1,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@username @username @username Vatansız olmak nasıl bir duygu?
Gerçekten merak ediyorum açıklar mısın?
Ya da vatanınız var da biz mi bilmiyoruz. Pensilvanya'nın olduğu ABD mi, yoksa itrail mi?
İnsanların yatak odalarını ifşa eden cevheri nerenin insanı?
Müslümanlıkta var mı bu kaset, şantaj montaj işleri?",Alara,2023-04-03T14:02:51,Isr-Pal,1557968706315190277,Türkçe,1
Yahudi Karşıtı,['Din'],5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"Netenyahunun emri ile halka silah dagıtıldıgı,yahudilerin sokak aralarinda gördüğü filistinlilere ateş ettiği rapor ediliyorDünya israil ve Filistindeki duruma resmen seyirci kalmayı seçiyor.Bu vahşet israilin bu saldırgan tutumu karşısında ciddi adımlar atılmalı
#Katilİsrail https://t.co/SMrvKSduEC",İpek,2023-03-22T10:35:53,Isr-Pal,1392613428691357699,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],1,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,Bu #itrail'liler ne yapıyor böyle? 🤔 https://t.co/1HzDXOHD8g,Ümit,2023-01-10T19:58:51,Isr-Pal,1458303659641540608,,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,@username #İsrailHaddiniBil  🔥😡🔥,Bekir,2023-04-03T14:24:13,Isr-Pal,1557215313791442945,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],7,"['Dışlama; Ayrımcı Söylem', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"Mescid-i Aksa ve Kudüs sevdalısı STK ların oluşturduğu Kudüs Platformunun düzenlemiş olduğu ""ÖZGÜR KUDÜS YÜRÜYÜŞÜNE"" katıldık. #kahrolsunisrail @username @username @username https://t.co/BdB6CWxf3Z",Banuhan,2023-05-03T07:10:40,Isr-Pal,1397241789145300999,Türkçe,2
Yahudi Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"#FreePalestine
#AksadaBaskınVar
#ShameOnYouIsrael
#انقذوا_حي_الشيخ_جراح
#GazaUnderAttack
#savesheikhjarrah
#AlAqsaUnderAttack
#GazaFightsBack
#SavePalestine
#IsraeliTerrorism
#IsraeliCrimes
#israelusesphosphorusbombs
#FacebookSupportIsraelOccupation https://t.co/TZLlmUsfbS",Nur,2023-03-28T12:41:28,Isr-Pal,1392492782338596864,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,Dua dua dua #SonunGeldiKöpekİsrail,Alara,2023-04-03T14:02:10,Isr-Pal,1393864800300580867,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",9,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,"#KuduesKanAğlıyor
#Israel 
#isgalciTeroeristİsrail 
İtrailler! 
Sonunuz yakındır İnnşşAllahh 😠",Ebrar,2023-01-23T09:42:59,Isr-Pal,1393078421064929280,Türkçe,3
Yahudi Karşıtı,['Ülke/Milliyet'],7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@mifbgr @eurodolar1980x @BekirBu02487130 Ne o ağırınamı gittide hakaret ediyorsun inşallah öyledir öylede olur de ama senin kalbin niyetin itrail diye atıyorsa o başka,Ebrar,2023-02-01T17:44:11,Isr-Pal,1391187031972270080,Türkçe,1
Yahudi Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Zayıf,"@username #KuduesBizimdir 
#kahrolsunisraill
#GazaUnderAttack 
#Palestine 
#Kuduesİslamındır 
#IsraelliTerrorism
#GazaUnderAttack",Firdevs,2023-03-06T10:42:23,Isr-Pal,1392876146929414145,Türkçe,1
Yahudi Karşıtı,['Ülke/Milliyet'],6,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Gevşeklik göstermeyin, üzülmeyin; eğer inanmışsanız şüphesiz en üstün olan sizsiniz.

Ali İmran 139

#OrdularAksaya",Bekir,2023-04-03T14:24:36,Isr-Pal,1391057619809341446,Türkçe,1
