genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@HasipKAPLAN Biz önceleri Alevi yoldaşlarımıza diyorduk siz celladınıza aşık olmuşsunuz. Geçmişimizi unutup celladımıza aşık olup kara sevdaya düştük. Biz kime yaranmaya çalışıyoruz vekilim,Mehmet,2023-08-02T16:38:54,Alevi,1658002590305594880,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@denizseckin0555 @Profesorfacia Böyle bir zihniyetle yaşamaktan nefret ediyorum,,,,gerici sapık zihniyetle yaşasınlar,,daha da beter olsunlar ,ama olan Atamın Turkiyesine ve onlara sahip çıkanların çabalarının boşa gitmesine,,,pesss yuhhh pesss🤷‍♀️😡🤦‍♀️🥵🥵🥵",Nur,2023-12-16T01:17:14,LGBTI+,1658004007397342976,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Şiddetli,Tepkiliymiş arkadaş vay anasını satayım ya sapık yrp pedofili hüdapar türkiyenin meclisine girdi bunlar hala olayın ciddiyetini kavrayamayıp şımardılar,Burak,2023-11-08T04:01:22,LGBTI+,1658004499892503040,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"Bu toplumu Akp değil, devleti kuranlar yaratmış. Bayrağa, lidere, vatana tapmayı öğrettiler. Ermeni ve Kürtlerden nefret etmeyi öğrettiler, din ve ırkçılık ile uyuşturdukları toplumdan ancak bu kadar.
Suriyelileri istemeyenler, nefret edenler, bu Seçimi kaybettiler.",Pelin,2023-09-13T10:39:38,Armenian,1658005145043468032,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Zayıf,"hikmetini ve hükmünü araştırıp uygulamak üzere Onu temel başvuru kaynağı  yapmadılar” diye şikâyet edecektir.) Furkan 30. Bu Ayet Toplumun Kuran ile amel etmeyip Liderline tabii olmaları, Sapık imamlarına tabii olmaları, Kuran Hükümlerini yok saymaları ile ilgidir.",Burak,2023-11-08T04:01:24,LGBTI+,1658006364520689920,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"ahali bir cahilin verdiği bilgiye göre bizler eğer alevi olduğumuzu söyleyebiliyorsak bugün, bunu erdoğana borçluymuşuz.",Mehmet,2023-08-02T16:39:36,Alevi,1658007445401222912,Türkçe
Alakasız,['Din'],0,['Nefret söylemi bulunmuyor'],Yok,@onbirkursun Şunu anlatın artık hiçbir ak partili Tayyip’i bu yaşanan ekonomik kriz için suçlamıyor ilah gibi tapıyor ve 2 milyon milliyetçi ve ulusalcı seçmende Kürt ve Alevi nefretinden dolayı açlıktanda ölse HDP’nşn olduğu tarafa yanaşmıyor.,Helin,2024-05-10T09:56:31,Alevi,1658007864210862080,Türkçe
Alakasız,"['Cinsiyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@ConflictTR Biden denen altına sıçan pedofili sapık bunak da CHP'lilerden işi dala budağa sarmayı öğrendi, senide si...ti  attı Erdoğan, Joe biden naber lan 😂😂",Nur,2023-12-16T01:17:14,LGBTI+,1658008449978978048,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Bakınız: Boğaziçi Üniversitesi kitlesi. Halkı tanıtmaya, eğilimlerinden bahsetmeye başladığımızda da bizi faşist, ulusalcı, ülkücü, Alevi düşmanı ilan ediyorlardı. Ne diyeyim, Allah akıl fikir versin https://t.co/GKHcAIC46G",Mehmet,2023-08-02T16:39:36,Alevi,1658013243749573120,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@omerturantv72 Bu konuda haklısın, ama HDP muhabbetinde akp söylemi olan Kürt seçmen=terörist algısına düşüyorsun.",Ulaş,2023-09-18T17:55:15,Kurdish,1658013314549513984,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"bir şeyin altını çizmek gerekiyor kalın çizgilerle. kılıçdaroğlu en doğru adaydır, kılıçdaroğlu elindeki tüm çabayı sonuna kadar kullandı ve çok önemli bir iş başardı. artı olarak kürt halkı üzerine düşen tarihsel misyonu ve demokratik yaşam mücadelesini verdi.",Elif Erol,2023-08-02T16:32:08,Kurdish,1658015739352083968,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@alternatfmizah İşte bu dil sizin gibi yobaz, nobran, ırkçı tiplerin kaybetmesine yarıyor. Aynen böyle devam sapık zihniyet.",Altar,2024-03-03T06:59:00,LGBTI+,1658016068588257024,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@LIMEC00KIE @killuubi @chasexaot @raskolibov Kürt o kadar arkadaşın var ki ülkenin kaderini değiştiriyor sanki birader bırakın Allah aşkına ya adam terörün her türlüsünü lanetliyor saldırı yapılan tek siyasi liderim diyor Suriyelileri 2 sene de göndercez diyor hala neyin derdindesiniz,Elif Erol,2023-08-02T16:32:08,Kurdish,1658016105498045952,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],2,['Dışlama; Ayrımcı Söylem'],Zayıf,@sevoonuzzz ben utanıyorum böyle insanlardan deprem bölgesinde ki insanların böyle insanlardan medet umduğu için bunlara minnet ettiği için ben utanıyorum nasıl bir sapkın zihniyet bu yazarken hiç mi yüzleri utanmadı acaba Allah akıl fikir ihsan eylesin,Nur,2024-03-03T06:59:06,LGBTI+,1658017461545979904,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"çok öfkeliyim ama hiçbir şeyin sonu değil. bu devir bitecek. şimdi daha güçlü daha umutlu daha sabırlı olmak gerek. önceden de yaşadık bunları, kazanacağız! tek derdim meclise giren sapık zihniyet, lanet HIZBULLAHCILAR... bu cehaletin üstesinden gelmemiz lazım. yola devam 🫶🏼",Nur,2023-12-16T01:17:25,LGBTI+,1658017490494995968,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],Emin değilim.,['Emin değilim'],Yok,@cicikus_dr Kürt oyu alır ama pkk destekçisi olan varsa onlar vermez oranı nasıl bilmiyorum umarım çok değildir,Dença,2023-11-08T03:27:23,Kurdish,1658017897585824000,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@dilawerzeraq @tewfiqbeyran Listelerin %70ten fazlasi Kürt degil.
 Kürt milletini solculuga indirgediler,merkezi liberal muhafazakar vs herkesle bir ulus oldugunu hatirlatiyoruz ama dinleyen yok.
 Mersin Istanbul gibi bi cok yerde tabela sol partilere cogunlukla adaylik vermelerine ragmen bu orani az degil.",Elif Erol,2023-08-02T16:32:08,Kurdish,1658018332073938944,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,Allahın izniyle Menzil cemmatin Tarikatın sapık lideri olan deccal olan keraneci Baba olan PKK TERÖR örgütün gizli Komutanı olan Amerikanı Papazı olan Abdülbaki kıçını yirtsan bile bu resimdeki kanı bozuğu kurtarmazsın onu öldürecem herkes yaptığı kötülü bedeli öder https://t.co/IPYcpPqHrG,Nur,2023-12-16T01:17:08,LGBTI+,1658019069965005056,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@acikcenk Sebep ne alevi olmasimi.celladina aşık bir toplum varken bu sonuçlar bile başarı bana gore,Mehmet,2023-08-02T16:38:54,Alevi,1658019600640998912,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"4- bu ayrışmanın olmaması da aslında partiler arasındaki oy geçişkenliğini direkt etkiliyor,, ana muhalefet partisi kemik kitlesi içinde bile olmak üzere görülen kürt dışlayıcı mentalite bu geçişkenliği en çok güçlendiren kıstas,, hatta bu kıstas mülteci karşıtlığından daha yoğun",Şura,2023-12-12T01:41:18,Kurdish,1658021019590840064,Türkçe
Alakasız,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Simgeleştirme'],Zayıf,"@ysnbbcn @nihatsirdar 1 sığınmacı geliyor 5 sığınmacı oluyor,mültecilerin kök salma psikolojisini de mi duymadın hiç? Canım ülkemin demografisi nasıl bozuluyor sapık suriyeliler,afganlar tarafından, nasıl hazmedebiliyorsunuz bunu aklım almıyor! Bu mu sizin vatan sevdanız? Bu da hepimize dert olsun...",Nur,2024-03-03T06:59:06,LGBTI+,1658021101971055104,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Election results show us that Turkey is not ready for an Alevi president @i24NEWS_EN 
https://t.co/7DoqkSM70m https://t.co/CLIl59Fsw4",Hande,2023-09-20T09:31:36,Alevi,1658022818196381952,Türkçe değil
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],5,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Bi dahaki depremdede senin gibi sapık zihniyetler ölürse çok güzel olur.! Erdoğan kadar başınıza taş düştü aldığı milletvekillerinden kimin kazandığı belli oldu, kılpayı farkla Cumhurbaşkanı şeçimleri 2 tura kalmış olabilir 2 turda Erdoğan %52,30 kazanacak şimdiden buna alışın https://t.co/XdoqYpw0DR",Nur,2023-12-16T01:17:14,LGBTI+,1658023815887175936,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Şiddetli,@Mehmet06014354 @emreinan2023 @solcugazete orospunun evladı pis sapık muhatabım bile değilsin din mastürbasyonunu git başka yerde yap burda çükünü eline veririm senin https://t.co/CIAfA3yAAl,Burak,2023-11-08T04:01:24,LGBTI+,1658025043924753920,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"AYDINLARIMIZIN olmadığı Türkiye’yi bir düşünün,kadınlarımız  o kadar özgür asla olamayacaklar,çünkü onların hakkını savunan aydınlar olmayacak,artık Arap veya İran kadınları gibi özgürlüğümüzü kazanmak için ,İranlı kadınlar gibi öleceğiz haberiniz var mı❓#sanasöz https://t.co/MLOBNu57ne",Elif Gülben,2023-08-22T14:09:36,Arabian,1658029989332123904,Türkçe
Alakasız,"['Irk/Etnik Köken', 'Ülke/Milliyet']",5,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,"Arkadaslar demek ki neymiş çok zeki türk halkı kredi çekip kira ödemeye, bir peynire 160lira vermeye, borçla tatile gitmeye, sapık sığınmacılarla yaşamaya, eğitimde eşitsizliğe, fakirleştikçe fakirleşmeye, asla alamayacagı toggu izlemeye razıymış😌devamm",Burak,2023-11-08T04:01:24,LGBTI+,1658031121190273024,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Mualif görünüp seçim gecesi hesabına para gelmişler bu sabah kurgu gereği KK’ye yüklenecekler. Hiçbir mottosu, savunacak ideali, sözü olmayan parti bu yolla parayla algı yapacak. Sapık alişan gibilere topgun tipli poster paylaştıracak. Adam ölmüş yürüyemiyor ölmüş ölmüş.",Nur,2023-12-16T01:17:25,LGBTI+,1658031403236205056,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Bu gün neden takip eden az valla üzüldüm not sapık pornocular engellenir🫶🇹🇷🥰
@a3j
@5GG50 @___Viridian__ @Abiktaaa @qulumse_ @o1_q @_QyQyQ @weirdsteorra @mydream_waterr @WinterfellNFT @Usta5185 @ilavetvArif07 @herkesicinCHP @Karanlikben00 @kemalist_banu @OguzhanUgur @Pamuk_Miya https://t.co/LTEo57GKu0",Helin,2024-05-10T09:56:30,LGBTI+,1658032467423444992,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"“HDP, Kemal Bey’e destek verdi, CHP oy kaybetti” demek, aptallıktır. Selahattin Demirtaş; Kemal Bey’e destek vermeseydi, Tayyip Erdoğan fark atardı. Kürt seçmenler; Demirtaş’ın çağrısına karşılık verdi. https://t.co/eZKnVzjnQJ",Elif Erol,2023-08-02T16:32:21,Kurdish,1658033128215138048,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"Bu seçimin kaybedeni Kürtler, kazananı Kürt karşıtları oldu. Eski baraj sistemi olsa, barajı geçemeyecek kadar gerileyen bir siyasi anlayış, yazık!",Dença,2023-11-08T03:27:24,Kurdish,1658033230551891968,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@Efetrpz Piro alevi diye normalde oy çıkmayan yerden ne kadar oy çıktığını biliyor musun peki? Ekrem sunni evet karadeniz halkı ona daha çok oy verirdi fakat sonuç çok fazla değişir miydi? Öte yandan piro alevi ve halkin gozunde halkin adami konumunda olmasaydi bu kadar alir miydi?,Mehmet,2023-08-02T16:39:08,Alevi,1658034603670528000,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"osman kavala ve demirtas diyerek milliyetci kesimi küstürdü, tam 8 seçim kaybetti halkın gözünde zaten loser, chp ata ittifakiyla yakin temasta olup imamoglu ya da mansur aday olsaydi bunlar yasanmazdi sirf alevi diye kk sevmeyen bi kesim de var tum bunlar gozardi edildi https://t.co/7IRYjgAC83",Merve,2023-12-26T01:05:14,Alevi,1658036913540935936,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,@SahaTuva Ne diyorsun l*an terbiyesiz herif. Ne akılsız cahil bir insansın. Allah akıl fikir versin senin gibi beyinsizlere. Senin gibileri gördükçe bu ülkeye dair olan umudum yerle bir oluyor. Ayrıca burda bir sapık varsa senin bilinçaltına yerleşmiş pis zihniyetindir doğru konuş,Burak,2023-11-08T04:01:24,LGBTI+,1658037845678865920,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@DIRENBAZ_KADIN @rz_cerrahqasali Alevi düşmanlığı yapan güruh sorun ,alevi olmak değil .çünkü o güruh sahte dindar ,muhafazakar ahlaksız ahlakçı.yoksa bu ülke aleviden hangi zararı görmüş ,sebep buysa kendi pisliklerinde yuvarlansın dursunlar .",Mehmet,2023-08-02T16:39:36,Alevi,1658039740443001088,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@buhesapgirdap Alıştık artık ancak alıştıranlar utansın. Arap olduğum için aynı şeyleri bende görüyorum maalesef. Geçenlerde de biri Arap kelimesini sansürlemişti kafnksncmsc yazık kafalarına,Ulaş,2024-03-03T06:59:11,Arabian,1658040699625897984,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Arkadaşlar haçlı savaşına girmedik
Seçime girdik. Bu yüzden karşı taraf gavur yunan ermeni demek kanaatimce müslümana hiç mi hiç yakışmıyor.",Altar,2024-01-10T21:18:00,Armenian,1658040963061693952,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Masanın en fedakar en güvenilir partisi @SaadetPartisi si 
Bunu bir Alevi olarak söylüyorum bu arada",Mehmet,2023-08-02T16:38:54,Alevi,1658041899322597120,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Zayıf,"Gezdi diye sorun oldu.
3 5 tane sapık picin yaptiklarini gördükleriniz ile devleti yargilayamazsınız İktidar diye bu sekilde dusunemezsiniz.
Kim ne giyerse giyer kim ne yaparsa yapar sınırı aşmadığı sürece.
Bu ülkeyi en çok siz kutuplaştırdınız siz ayırdınız..",Altar,2024-03-03T06:59:00,LGBTI+,1658043668064793088,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Zayıf,"@htchtc09 @abdullahciftcib Celladına aşık olan ülkenin insanı olmak,
Bazıları gibi, TECAVÜZCÜSÜNDEN ve katilinden medet uman sapık toplumdan iyidir. Siz kendinizi sorgulayın",Burak,2023-11-08T04:01:22,LGBTI+,1658045030559366912,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@icewalkerny @serdar23guder @yesiller_sol Ahmet Şık istifa etmeliydi veya o noktada en geç arayı bozmak gerekirdi. Hakarete varan hitam bu. Kürt seçmeni buna tepkisiz kalacağını mı düşünüyorsunuz? Kader seçimi diyoruz ve ortak listeden girilmedi. Çima? Ego,Ulaş,2023-09-18T17:54:55,Kurdish,1658046104770863104,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"KÜÇÜK ESNAF 5000-5975 PİRİM İLE EMEKLİLİK HAKKIMIZDI VERMEDİNİZ!
HAKKIMIZDIR HELAL DEĞİLDİR 
EYT,Yİ ARAP SAÇINA ÇEVİRDİNİZ!
@RTErdogan @dbdevletbahceli @ErbakanFatih @Mustafa_Destici 
@fahrettinaltun @csgbakanligi @vedatbilgn 
@_ozkal_
#Pazartesi
#EmeklilikteBagkuraTakilanlar https://t.co/TyYrIaZj7D",Şura,2023-11-08T04:01:33,Arabian,1658046154888625920,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@Zaferzt46157293 Kürt milliyetçiliği vurgusu mu rahatsız etti sizi. Böyle bir gerçek var bunu ben uydurmuyorum.,Elif Erol,2023-08-02T16:32:35,Kurdish,1658047046694105088,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@independent_bir Amin. Kürt kardeşlerimi hep vefalı buldum. Canını verir senin için. Rabbim bu beldelere rahmetini artırsın inşallah…,Elif Erol,2023-08-02T16:32:08,Kurdish,1658047109642288896,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"@shahmarnabizada Qayıtmasaydı, 2.tur deyə birşey olmayacağdı. RTE balkon çıxışını çoxdan eləmişdi. Türk milliyətçilərinin kürt nefreti gözlərini bağlıyıb ona görə də KK səs vermək istəmirlər. Sinannan mhp arasında bölündülər. İYİP’in də mv da iyi cb’da Sinanı seçən kitləsi yüksəkdi",Burak,2023-08-02T16:34:16,Kurdish,1658047333559303936,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],2,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@srkntnyldz Anadolu seçmeni kürt alevi başkan istemedi, bu kadar basit. Meral haklı çıktı, maalesef. Rte de zekice kurguladı senaryoyu.",Dença,2023-11-08T03:27:24,Kurdish,1658047337220980992,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"muhafazakar mı ? kız çocuklarının evlendirilmesini normal gören , kadına şiddet yasasını kaldırmak isteyen , kadınlara zerre saygı göstermeyen , sapık ruhlular bunlar . muhafazakarlık buysa sikeyim muhafazakarlığı o zaman amk https://t.co/mqR5F0BohG",Nur,2023-12-16T01:17:08,LGBTI+,1658047985786256896,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Zayıf,"Aferin sapık Hizbullahçılara, bizi katil teröristlerden kurtardı(!) 
Bu işte, ikisinden birini seçmeye mecbur bırakılıyoruz, bu esnada da nefret kaos içinde bölünüyoruz. https://t.co/E1eMFExnfz",Burak,2023-11-08T04:01:22,LGBTI+,1658048666727337984,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Beceriksiz siyasetçiler Kürt halkına hep direnme ve bedel ödeme dışında bir seçenek yaratmadılar.oysa öncüler savaşa girmeden savaşı kazananlardir.hep deneyimleyerek öğrenmeyi aşmalıyiz.,Ulaş,2023-09-18T17:55:15,Kurdish,1658048825142006016,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@zeyneeepsud @Farhadkarimv @Darkwebhaber Sen okumuş kesimi baz alarak konuşuyorsun. Bu ülkede şuan mevcut seçmenin %50 den fazlası üniversite mezunu değil. Sadece alevi ve Kürt diye bile oy vermeyenler var. Ülke çoğunluğu sosyal medyadaki değil,Elif Erol,2023-08-02T16:32:08,Kurdish,1658048887620346112,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@haskologlu Tarihe not düşülsün 2023 Türkiyesin de Akp Milletin meclisine 3 Tane sapkın Hizbullahçı soktu.,Nur,2023-12-16T01:17:08,LGBTI+,1658052360768291072,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Kürtleri şımartmak  dediği de terörist olarak suçlamamak, başka hiçbir şey yok. Alevi adam kalktı muhafazakar milliyetçi tayfaya devasa taviz verdi, bakanlıklar vaat etti, birini Cumhurbaşkanı yardımcısı öbürünü başbakan yapmaya bile evet dedi ama biz mi şımartıldık? https://t.co/cYsGbbweFp",Mehmet,2023-08-02T16:38:54,Alevi,1658053788693934080,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Şiddetli,"Ne kadar vatan haini ve sapık varmış meğer. 
Ne kadar ciğersiz varmış meğer. 
Dini yaşamadan kullanan din tacirleri din elden gidecek diyenler çocuklara sahip çıkamıyorken dine mi sahip sanıyorsunuz kendinizi. 
Haram olsun aldığınız her nefes.",Burak,2023-11-08T04:01:22,LGBTI+,1658054638040432896,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Zayıf,"CHP'liler CHP'yi terk etti yerine bunlar oturdu..

CHP'nin başkanından ,örgütüne tüm yeni CHP'si iflas etmiştir.

Türk Milleti ile savaşılmaz.

Türk Milleti'nin değerlerine savaş açılmaz.

Bu garip sağcılar ve sapkın değer yoksunu azgınlar ile yol yürürsen sonuç bu olur. https://t.co/HwvrPIrcCi",Burak,2023-11-08T04:01:22,LGBTI+,1658055973435523072,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Bu ülkede mutlu azınlık olarak yaşamayı ögrenmemiz lazım galiba. Vasatlıgı aşamıyoruz belliki. Bundan sonra yalnız bir Ermeni gibi mutlu olmak istiyorum artık.,Nur,2023-09-08T10:48:17,Armenian,1658056789785468928,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],Emin değilim.,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,Biz sanmıstık ki bu berbat sapık tecavüzcülerin yanında cemrenin siki olsa halk cemrenin sikine verir oyunu sanmıstık ah ah … https://t.co/asPWeL66b1,Helin,2024-05-10T09:56:30,LGBTI+,1658057824356782080,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@ozanozaozan @pelindilaraclk Türkiye müthiş bir irade gösterdi dün bir laik bir islamciya bir kürt bir millyetciye bir Kürt bir Türke bir alevi bir Müslümana oy verdi ve bir masada toplanildi artik değişim geliyor demek kangren olmuş gibi bacağı kesip atmayalim antibiyotik ile tedavi eder herseyi toparlariz,Mehmet,2023-08-02T16:39:22,Alevi,1658058125453274880,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Bu adamı meclise soktuğunu sakın unutma Türkiye. Bu zihniyet sapkın bir biçimde 10 ila 15 yaş arasına pedofili düşkünü yaratıklar. https://t.co/CXwtyWypG2,Altar,2024-03-03T06:59:00,LGBTI+,1658058355057762048,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Zayıf,@secimtr2023 Ulan sana diyecek laf bulamıyorum çoçuk katilleri ilr bir oluyorsunuz dağlarda genç kızlarımıza tecavüz eden sapık larla bir oluyorsunuz birde sathı müdafadan bahsediyorsun,Burak,2023-11-08T04:01:22,LGBTI+,1658060446711022080,Türkçe
Alakasız,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Zayıf,@elonue @MertArmagan53 e mi diyon? Lan ne sapık fantezileriniz varmış sizin bee 😂😂😂 utanmıyonuz mu yaptıklarınızı ortalığa saçmaya 😂😂😂 kim kime ne yedirdi bilmeyiz de reisinize iyi bakın kendisi balkonlarda ikinci turu ilk kabul eden reis 😂😂sara mara aman diyim bi seçim daha var,Burak,2023-11-08T04:01:22,LGBTI+,1658060683286650880,Türkçe
Alakasız,['Ülke/Milliyet'],2,['Abartma; Genelleme; Yükleme; Çarpıtma'],Zayıf,"@gzm_0022 @E_Y_O1 Selonun aq sorun selo değil. Senin ülkende metrobğste kızlara bakarak mastürbasyon yapan binlerce sapık mülteci var. Bunları göndermek için de 2 tane ciddi aday vardı, birisi zaten din kardeşimden başka bişi demiyor, diğeri göndercem diyordu. Bu seçim öyle en çok bh Atatürkçü ++",Pelin,2024-03-03T06:59:06,LGBTI+,1658060888220353024,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"HDP/YSP devletten aldığı güö doğrultusunda hem Kürt milliyetçiliğini çok büyük oranda yaraladı, hemde Kürtler'i devletin önüne atarak ortada bıraktı.",Ulaş,2023-09-18T17:54:55,Kurdish,1658061104415744000,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@oguzhanturhan_ Ne kadar haklısınız. Koyun olduk, Arap sevici olduk, cahil olduk... Olduk da olduk. Ama hakaret eden olmadık, bizden olmayanı! dışlamadık, fikirlere saygı duyan biz olduk.  Elhamdülillah",Elif Gülben,2023-08-22T14:09:36,Arabian,1658061578447536128,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@YamyamMert Sonuç olarak Kürt seçmenin bu ülkenin geleceğini bir çoklarından daha fazla düşündüğü, barışmaya,  kucaklaşmaya bir çoklarından daha razı olduğu ortaya çıktı gibi.",Ulaş,2023-09-18T17:54:55,Kurdish,1658062189540803072,Türkçe
