Tweet_id,Text,Error Label,Span,Span Label,Correct Span,Category,Category Label,Correct Categories,Target,Target Label,Correct Targets,Notes
1623814757584187392,"#Ülkemdemülteciistemiyorum !! Irçılıksa ırçılık, faşizimse faşizim !!! Geldikleri gibi gönderin !! Yoksa iş başka yerlere gidecek !! Getirende gelmesine vesile olanda altından kalkamaz bu vebalin !!!",Correct,"#Ülkemdemülteciistemiyorum !! Irçılıksa ırçılık, faşizimse faşizim !!! Geldikleri gibi gönderin !! Yoksa iş başka yerlere gidecek !!",Correct,,Exclusive/Discriminatory Discourse,,,Immigrant/Refugee,,,
1390404371503063046,"#KuduesBizimdir 
Kahrolsun abd
Kahrolsun İsrail 
Kahrolsun İngiltere 
Kahrolsun işbirlikçi hainler https://t.co/47MGv0odIh",Correct,Kahrolsun abd Kahrolsun İsrail Kahrolsun İngiltere Kahrolsun işbirlikçi hainler,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1513343940744855561,"Filistin'de 6 yetim çocuk annesi 47Y Ghada'yı vurup ölmesi için başında 1 saat bekleyen siyonistin askerlerin  görüntüsü ortaya çıktı.
İsrail işgaline karşı yapılan saldırılara Hümenist taklanlara bu görüntü izleye izleye işgalin gerçeğini öğrensin.
#Katilİsrail
#Filistin 
#Kudüs https://t.co/yJSeNbK0Vx",Correct,"siyonistin askerlerin,#Katilİsrail",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",,,Jew,,,
1517080472169426944,"بسم الله الرحمن الرحيم
"" Sakın Ümidini Kesenlerden Olma.""
(Hicr Sûresi 55. Âyet)

Allah’ın Kafirlere karşı sana zafer 
vermesi yakındır.. 
🔹Sabret…
🔹Say et…
#kudues 
#KuduesBizimdir 
#Kuduesİslamındır 
#teröristdevletiisrail
#işgalciisrail
#katilisrail 
#Ramazan2022 https://t.co/N5PUjHdbsD",Correct,"Allah’ın Kafirlere karşı sana zafer vermesi yakındır..,#teröristdevletiisrail #işgalciisrail #katilisrail",Correct,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",,,Jew,,,
1393154728775856132,"@username #KuduseBayramGelsin
   @username 
#Kahrolsunİsrail",Correct,#Kahrolsunİsrail,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1536413104606695433,Kurdun dişine kandeydi sırayla dağda şehirde  teker teker hepiniz ağ babalariniz itrail abd eğer leşlerinizi daha taşa kurda kuşa yem etmezsek gök girsin kızıl çıksın koçyigitlerin kanını yerde koyarsak kanımız kurusun  🇹🇷🇹🇷🇹🇷🇹🇷🤘🤘🤘🤘🤘🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷 https://t.co/T1Wq4dMqLY,Correct,Kurdun dişine kandeydi sırayla dağda şehirde teker teker hepiniz ağ babalariniz itrail abd eğer leşlerinizi daha taşa kurda kuşa yem etmezsek gök girsin kızıl çıksın koçyigitlerin kanını yerde koyarsak kanımız kurusun,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1391029943811837961,"SİYONİST Yahudiler insan değildir!

Onlar insan kılığına girmiş merhametten, insanlıktan, şereften ve izzetten zerre nasibini almamış adi yaratıklardır!

#MescidiAksaYanlızDeğildir 
#MescidiAksaOnurumuzdur https://t.co/XGubfthYGu",Correct,"SİYONİST Yahudiler insan değildir! Onlar insan kılığına girmiş merhametten, insanlıktan, şereften ve izzetten zerre nasibini almamış adi yaratıklardır!",Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1394166843393384448,"Katil İsrail! Masumları katleden çocuk yaşlı büyük küçük demeden öldüren, şehit eden katil İsrail! Bu videoya da bir açıklaman var mı? @YairNetanyahu  Nefretinizde boğulun! Kudüs İslam'ındır! 🇵🇸🇹🇷
#GazzaUnderAttack  #SonunGeldiKoepekİsrail #GazzedeSoykırım #FilistinYalnızDeğil https://t.co/OJfgsh5Me2",Correct,"Katil İsrail! Masumları katleden çocuk yaşlı büyük küçük demeden öldüren, şehit eden katil İsrail! Bu videoya da bir açıklaman var mı?",Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1392838771176058887,İsrail bize saldırıcakmış  israilin nüfusu 10 M   ENES BATURUN 15 M takipçisi  var bence bi daha düşünsünler😽 @username #Katilİsrail,Correct,#Katilİsrail,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1385938987592847361,"Terörist netenyahu #zalim itrail pisrail rejimi için yaşasın cehennem jıbo zalime xinxarenra biji cehennemî zümera 
#KudüsKırmızıCizgimizdir",Correct,Terörist netenyahu #zalim itrail,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1530705781363974145,"SONDAKİKA: İşgalci İsrail hükümeti, bugün (Pazar) sabah saatlerinden itibaren başlayacak olan yürüyüş için; #MescidiAksa’ya baskın düzenlemek isteyen işgalci fanatik Yahudilerin Harem-i Şerif’in içine girmesine onay verdi.

#KudüsBizimdir",Correct,işgalci fanatik Yahudilerin Harem-i Şerif’in içine girmesine onay verdi.,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Jew,,,
1394747393225154569,"ALLAH BELANI VERSİN İTRAİL!
#ResistGaza https://t.co/d51vtjk6MF",Correct,ALLAH BELANI VERSİN İTRAİL!,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1393505488453525508,"@username BİZİM HAYALİMİZ İsrail'in YOK OLUŞU!
 #Katilİsrail",Correct,BİZİM HAYALİMİZ İsrail'in YOK OLUŞU!,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1539660010397245440,@username Hayır hayır hayır olamaz kıyamet kopusun olamaz #FreeAhmadManasra kahrolası itrail köpekleri biricik Ahmed i özgür bırakın. Terörist İsrail katil zalim yaratık vahşi İsrail #filistintutuklarinhalkına #filistin #kudus #mescidiaksai̇slamındır,Correct,"kahrolası itrail köpekleri,vahşi İsrail,terörist İsrail katil zalim yaratık",Correct,,"Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,Jew,,,
1395498431712485380,@username Bu bir kazanç değil ama eldeki imkânlara bakınca gerçekten bir kazanç etrafı komple araplarla ve müslüman lar ile çevrili itrail  bunları yapabiliyorsa filistin için kazanç arap toplulukları için rezalet ve kepazelik,Correct,itrail,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1391751736205926402,"Beni israilli siyonist yahudiler sizin bunları neden yaptığınız belli 
Son peygamber sizden gelmedi diye Filistinli kardeşlerimizin dünyasını yerle bir ediyorsunuz sırf Peygamberimizin ümmeti diye 
İşte siz bu kadar zavallısınız 
#MescidiAksaOnurumuzdur",Correct,Beni israilli siyonist yahudiler sizin bunları neden yaptığınız belli Son peygamber sizden gelmedi diye Filistinli kardeşlerimizin dünyasını yerle bir ediyorsunuz sırf Peygamberimizin ümmeti diye İşte siz bu kadar zavallısınız,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Jew,,,
1393368309861691393,"Fanatik Yahudiler Yafa'da Filistinlilere ait bir evi, içinde çocukların da olduğunu bile bile ateşe verdiler. Yangın çıkarmakta kullandıkları molotof kokteyllerinden geri kalanları da evin etrafında bıraktılar. 

Allahın gazabı üstüne olsun İsrail..

 #KudüsBizimdir https://t.co/4zJk7m5gvP",Correct,"Fanatik Yahudiler Yafa'da Filistinlilere ait bir evi, içinde çocukların da olduğunu bile bile ateşe verdiler. Yangın çıkarmakta kullandıkları molotof kokteyllerinden geri kalanları da evin etrafında bıraktılar.",Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Jew,,,
1390924116216238082,"Ne istiyorsunuz bu insanlardan arkadaş, ne kadar adi bir milletmişsiniz siz yaa!!! #israil #katilisrail #ayıptır #FilistinYanlızdeğildir https://t.co/qSM3fRkzTu",Correct,ne kadar adi bir milletmişsiniz siz yaa!!!,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1393067847434256386,"1948 de kurulan iblisler topluluğu israil bugün yaptığı çocuk katliamları ile kuruluşunu kutluyor.
#Katilisrail",Correct,iblisler topluluğu israil,Incomplete,"iblisler topluluğu israil, #Katilisrail",Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1392523666332733440,"Tüm fedakarlıkları hak eden mübarek Mescid-i Aksa davasına hizmet etmek için mübarek Ramazan ayının son on gününde önemli bir cihat eylemi gerçekleştirmiş oldu...(Abd al-Fattah El-Awaisi, 12 Mayıs 2021)
#AksadaBaskınVar #MescidiAksa #israilTerorist",Correct,mübarek Ramazan ayının son on gününde önemli bir cihat eylemi gerçekleştirmiş oldu...,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1515585504217083904,"Allahım sen İsrail köpeğinin belasını ver. Kahret onları. Cehennemleeinden en güzel yerler ayır onlara🔥🔥😭😭
#Katilİsrail 
#Teröristisrail
#UYANÜMMETİMUHAMMED
🇵🇸🇹🇷🕌
https://t.co/6Oxua2dUbl",Erroneous, ,,,"Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization",,,Jew,,,
1392658772322045954,Şu mübarek günde bunlari da yaptınız ya Allah sizin belanızı versin #katilisrail #Teroeristİsrail amina kodumun İsraili https://t.co/VbCJBCTMvV,Correct,amina kodumun İsraili,Incomplete,Şu mübarek günde bunlari da yaptınız ya Allah sizin belanızı versin #katilisrail #Teroeristİsrail amina kodumun İsraili https://t.co/VbCJBCTMvV,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1391100401508921348,"Ya Rabbim bu mübarek Kadir gecesi hürmetine Müslümanların ilk kıblesi olan Mescidi Aksa'yı azad eyle,Siyonist İsrail'i kahrı perişan eyle.
#kuduesbizimdir https://t.co/eFBWaeUvOJ",Correct,Siyonist İsrail'i kahrı perişan eyle.,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Jew,,,
1391123607716237317,Bu iş kınamayla falan olacak iş değil mesela @username abi 5 İHA veya SİHA kaldırsa İsrail’in itleri kaçacak delik ararlar #Katilİsrail,Correct,İsrail’in itleri,Incomplete,İsrail’in itleri kaçacak delik ararlar #Katilİsrail,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1556299774269296640,@username Neden itrail alt yapısına saldırmıyorsunuz demir kubbe olur mesela 💪💪,Correct,itrail,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Jew,,,
1658495767265305088,@meral_aksener Ermeni teyze.. sehit edenlerin ortagi oldugunuz PKK oldugunu neden acikca yazmiyorsun? Ermeniden olsa olsa ermeni ve pkk milliyetciligi beklenir..,Correct,"Ermeni teyze.. sehit edenlerin ortagi oldugunuz PKK,Ermeniden olsa olsa ermeni ve pkk milliyetciligi beklenir",Correct,,"Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion",,,Armenian,,,
1658474644113101056,"@buluttbt @kilicdarogluk Atan uyansa ermeni kökenli pkk dostu kıçtaroğlunu, terörist cananı, ve sezgini görünce kalpten tekrar gider.",Correct,ermeni kökenli pkk dostu,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658509553665822976,@yekvucutcom Senin Atatürkü de yahudi hiristiyan ermeni doldurdu bir de vatandaşlık verdi üstelik Müslüman kisvesi ne büründürdü ve o neslin devamısın yeşim Salkım,Correct,yahudi hiristiyan ermeni,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658628941148566016,@10larMedya Ben ehli sunetle kardeşim diğeri alevi süryani ermeni kardeşim değil istemez siz kardeş un ateşiniz bizide yakacak,Correct,ermeni kardeşim değil istemez,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658644845227811072,@enderTurks @Keremkaygusuz7 @restitutorII je préfère etre apeller yobaz que ermeni dölü comme ta daronne 😂😂,Erroneous,ermeni dölü,,,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658751169445986048,lan yavşak gevşek oğlan çocuğu homo lağım fareleri eşcinsel olurmuş lağım faresi ermeni tohumu https://t.co/kpJqCshosa,Correct,lağım faresi ermeni tohumu,Incomplete,lan yavşak gevşek oğlan çocuğu homo lağım fareleri eşcinsel olurmuş lağım faresi ermeni tohumu https://t.co/kpJqCshosa,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658479166885601024,@ononyapayzeka @HeyDouglas7 @kilicdarogluk Len Ermeni @kilicdarogluk milletin işi gücü yokta sen Cumhurbaşkanı ol diye peşinden mi koşacak? Oğlum kazanamıyorsun zaten. Yorma milleti. CHP seçmeni bilmiyor olabilir ama sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini. Sabiha Gökçen o yüzden bombaladı sizi. https://t.co/ZLsoGnCZdi,Correct,"Len Ermeni,sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini,Sabiha Gökçen o yüzden bombaladı sizi.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",,,Armenian,,,
1658435512238054912,"@Yazi_Yorum__ Sıkıntı yok Yavrummmm 
Amerikanya'ya değil isteğin yere bi S*ktirol git vatanın senin gibilere ihtiyacı yok!
altını açsak kökünü çeksek ya Ermeni ya Yahudi karışımı sabetayist  çıkar.
Türk milliyetçileri varolduğu sürece daha çoook çenilersin!
🇹🇷🤘🇹🇷🤘🇹🇷",Correct,Ermeni ya Yahudi karışımı sabetayist,Incomplete,"@Yazi_Yorum__ Sıkıntı yok Yavrummmm 
Amerikanya'ya değil isteğin yere bi S*ktirol git vatanın senin gibilere ihtiyacı yok!
altını açsak kökünü çeksek ya Ermeni ya Yahudi karışımı sabetayist  çıkar.
Türk milliyetçileri varolduğu sürece daha çoook çenilersin!
🇹🇷🤘🇹🇷🤘🇹🇷",Exclusive/Discriminatory Discourse,,,Armenian,,,
1658201891015107072,"@KemalMelissa @umitozdag Ümit özdağ ,arap düşmanı değil, tüm mültecileri göndericez dedi,ülkedeki ermeni ve diğerleri de dahil,
Terör örgütü yandaşları da dahil,anlayabil din değil mi .",Correct,ülkedeki ermeni ve diğerleri de dahil,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658124932016926976,"@OrionEmpress @SireneOznur 12 Eylül darvesi sonrası sahte belgeler ile Anadolu çocuğu asan kripto, chpli sabataist Yahudi, ermeni taşnakçı torunu, darbeci uşağı hakimler gördük. Ölü chplilere oy kullandıran hakimler gördük.",Correct,ermeni taşnakçı torunu,Incomplete,"@OrionEmpress @SireneOznur 12 Eylül darvesi sonrası sahte belgeler ile Anadolu çocuğu asan kripto, chpli sabataist Yahudi, ermeni taşnakçı torunu, darbeci uşağı hakimler gördük. Ölü chplilere oy kullandıran hakimler gördük.",Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658115395155374080,@ogeday_nigar toplanıp  sadat  gibi bir  güvenlik ekibi kurup  bu ermeni  döllerini domuz bağı ile  gebertmek lazım,Correct,ermeni döllerini domuz bağı ile gebertmek lazım,Correct,,Threat of Enmity; War; Attack; Murder; or Harm,,,Armenian,,,
1658423576427393024,sen türk halkından değilsinki...türk halkı adına konuşma hakkını nereden aldın...omurgasız sülüksünüz siz..asıl kimliklerinizi bile söyleyemeyen korkaklar sürüsüsünüz...ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz..kemal bey ermeni değilmi ... https://t.co/bNf5QG9VAB,Correct,"ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz,kemal bey ermeni değilmi",Incomplete,omurgasız sülüksünüz siz..asıl kimliklerinizi bile söyleyemeyen korkaklar sürüsüsünüz...ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz..kemal bey ermeni değilmi .,"Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization",,,Armenian,,,
1658157621419945984,@absurtolaylar Bakın akp yi desteklemiyorum ama o yardımlar insanlık adına yapıldı. Hangi siyasi görüşü etnik kökeni falan umrumda değil. Buna hayır diyen bir Ermeni kadar bile olamaz. Çünkü onlar yardıma geldiler.,Correct,Buna hayır diyen bir Ermeni kadar bile olamaz.,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658205478818554112,"@sicakmedya Ermeni kemal seloyu apoyu hapisteki pkk lıları bırakacaksın pkk yeniden dirilecek sayende karakol basacak bebek, polis, asker, öğretmen, işçi şehit edecek.",Erroneous,"ERMENI KEMAL,BEKLEYECEK BABAMIZ",,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse",,,Armenian,,,
1658346535900306944,"@YavuzGunesArt @misvakcaps Turkiye de hukumette yönetimdeki Recep Tayyip Erdogan
Suleyman Soylu 
Hulusi Akar
Hakan Fidan
sayesinde terörist katil ermeni yahudi pkk ypgliler istanbul ve diger şehirlerde bebekleri çocuklari öldüremiyor
Laikchpiphdptesil hukumetinde her sehirde yeniden bebeklere saldirir pkk https://t.co/0pb7ZTTGzz",Correct,ermeni yahudi pkk ypgliler,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658432053094777088,"@AylinErtekin34 Bütün teröristlerin anası chp babası da İsrail Vatikan Almanya İngiltere Fransa İsveç İtalya Amerika Kanada İran Ermeni yunan gibi ülkelerdir , bitti niyemi Kalkınamıyoruz gelisemiyoruz sebebi chp chp eşittir chp",Correct,Ermeni yunan,Incomplete,"@AylinErtekin34 Bütün teröristlerin anası chp babası da İsrail Vatikan Almanya İngiltere Fransa İsveç İtalya Amerika Kanada İran Ermeni yunan gibi ülkelerdir , bitti niyemi Kalkınamıyoruz gelisemiyoruz sebebi chp chp eşittir chp",Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658433802459394048,"@sultanvahdet @abcyalcinahmet Sen nesin necisin peki. Yunan mı, Rum mu? Ermeni mi? Onlar bile bu kadar Türk düşmanı olamaz.",Correct,Ermeni mi ? Onlar bile bu kadar Türk düşmanı olamaz,Incomplete,"Sen nesin necisin peki. Yunan mı, Rum mu? Ermeni mi? Onlar bile bu kadar Türk düşmanı olamaz.",Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658568122276762112,@mervepep1 @olmazlaraaainat Lan ermeni pici hudapar benim askerime polisime öğretmene çocuklara asla silah dogrultmadi senin o savunduğun ermeniler hepsi ittifak için gittiler bir sıkıntı yok ama akp destekleyici hemen pkk ile aynı kefeye koydunuz lanet olsun sizin zihniyetinize gidin essek heykel seviciler,Correct,lan ermeni pici,Incomplete,@mervepep1 @olmazlaraaainat Lan ermeni pici hudapar benim askerime polisime öğretmene çocuklara asla silah dogrultmadi senin o savunduğun ermeniler hepsi ittifak için gittiler bir sıkıntı yok ama akp destekleyici hemen pkk ile aynı kefeye koydunuz lanet olsun sizin zihniyetinize gidin essek heykel seviciler,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658475881852203008,@kilicdarogluk Len Ermeni @kilicdarogluk milletin işi gücü yokta sen Cumhurbaşkanı ol diye peşinden mi koşacak? Oğlum kazanamıyorsun zaten. Yorma milleti. CHP seçmeni bilmiyor olabilir ama sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini. Sabiha Gökçen o yüzden bombaladı sizi. https://t.co/qyinDrQ9dx,Correct,"Len Ermeni,sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini,Sabiha Gökçen o yüzden bombaladı sizi.",Correct,,"Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm",,,Armenian,,,
1658719981700275968,@_ciziyor_ Amina koduklarim diyememis ben yerine diyeyim ermeni dölü picler alsınlar paralarını https://t.co/dw3t2uqwj6,Correct,ermeni dölü picler,Incomplete,@_ciziyor_ Amina koduklarim diyememis ben yerine diyeyim ermeni dölü picler alsınlar paralarını https://t.co/dw3t2uqwj6,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658424553595339008,"@ajans_muhbir Anti-emperyalist Atatürk'ün kurduğu CHP'de ABD'nin uşaklığını yapan Ermeni @kilicdarogluk bölücüler ile işbirliği yaparak yönetimi ele geçirmek istiyor. Değişim değil,etnik kimlik ve inanç üzerinden Türkiye'yi parçalamak istiyor.Bunu bildiği halde 3 Maymun'u oynayan kitle oluştu. https://t.co/bUaYncbs71",Correct,Ermeni @kilicdarogluk,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658524277082030080,@jdjdjdudidudix @lospartizans Yalnız siz kürt değilsiniz ermeni artığısınız kendinizi kürt sanmayın bence?,Correct,ermeni artığısınız,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658555201119198976,@bernalacin35 @bernalacin35 sen ne kadar rum ermeni pkk feto abd ab sevdalisin anladik inancin Yok sayginda Yok Tek bir sey soyliyecem lutfen reis kazanirsa ulkeyi terk et git Baska yerde yasa fuzulisin cunki …,Correct,rum ermeni pkk feto abd ab sevdalisin,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658259246893395968,"@ekrem_imamoglu Senin oyun geçersiz hükmündedir.
Tehditle İstanbul'u dhkpc ve PKK ya peşkeş çekmen seni ne koruyacaktır nede kollayacak..
O yanına aldığın ermeni dönmeleri ve sen yeri vakti geldimi tek tek hesap vereceksiniz 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷",Correct,ermeni dönmeleri,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658028234062156032,"@hdpdemirtas Ermeni Terörist, piron altına sıçtı.Rte 7 düvelinizi ayakta düzdü.
Edirne senin ebedi mekanın oldu.",Correct,"Ermeni Terörist,Rte 7 düvelinizi ayakta düzdü",Incomplete,"@hdpdemirtas Ermeni Terörist, piron altına sıçtı.Rte 7 düvelinizi ayakta düzdü.
Edirne senin ebedi mekanın oldu.","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization",,,Armenian,,,
1658074897623536128,"@DahiOglan1 @zeynep5erler Hadi oradan ben ikinci günden itibaren Antakya da idim,klavye kahramanları bırakın bu edebiyatı , Rızkı veren Allah. İnsanlara tepeden bakmayın .Çanakkale de aç kaldık , soğansız da kalır bu Memleket.Devletsiz asla Hadi PKK Fetö Ermeni Yahudi Amerika Avrupa nereye gitmek istersen",Correct,PKK Fetö Ermeni Yahudi Amerika Avrupa nereye gitmek istersen,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658427502098824960,@tanjuozcanchp İçimizdeki hainlerle ermeni yunan ve yahidilerin torunlarını da göndermeye’de varmısın. Yoksa burda boş yapmaktan ve ırkçılıktan başka bir işe yarar referansın varmı  ?,Correct,İçimizdeki hainlerle ermeni yunan ve yahidilerin torunlarını,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658156176876483072,@denizakb3 Ermeni soykırımı palavra olduğunu uluslarası kamuoyunda kanıtlayalım. Ermenistan’a tazminat ödettirelim. Kafkasya’da devletlerarası ilişkileri güçlendirelim. Karadeniz Devletleri iş birliği platformu kuralım. Ukraynayı TDT na üye işlemlerini başlatalım.,Correct,Ermeni soykırımı palavra,Correct,,Exaggeration; Generalization; Attribution; Distortion,,,Armenian,,,
1658415633879499008,@tahaferdi_tas Tüm ülkenin en kahpe seçmen kitlesisiniz akp yıllarca kendinden olmayana hain dedi şimdide siz inceye oğana oy verenlere hain diyorsunuz afedersin senin gibi bir ermeni dölü bana hain derse anasını sikerim siktir git burdan,Correct,ermeni dölü bana hain derse anasını sikerim siktir git burdan,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658526394685455872,@OguzhanUgur Programında terörist savunucuları oluyor destekleyen siyasetçiler oluyor Ermeni soykırımı savunuluyor kimse utanmıyor ama ak partili gençler yok siyasetçiler yok bunun üzerine bize güzel bir ülke sunamazsınız.Programın bariz şekilde millet ittifakı reklamıydı.,Correct,Ermeni soykırımı savunuluyor,Correct,,Symbolization,,,Armenian,,,
1658540512557555968,@efdalicelli @gnclikdevirecek @tolga_bilit76 Cunku ermeni canan ve yunan ekrem maşalarini devreye soktu ilk is gununde. Hemen ortami karistirma projesini devreye aldikar. Tam bir hain plani.,Correct,ermeni canan ve yunan ekrem,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658358998326714112,@filiz175 Valla bu adam Türk oğlu Türk de sen arap mısın ermeni mi Allah bilir. 2. Tura kemal çekilip Sinan Oğan kalmalıdır. Ülkeyi ermeniler araplar değil Türkler yönetmelidir.,Correct,sen arap mısın ermeni,Incomplete,@filiz175 Valla bu adam Türk oğlu Türk de sen arap mısın ermeni mi Allah bilir. 2. Tura kemal çekilip Sinan Oğan kalmalıdır. Ülkeyi ermeniler araplar değil Türkler yönetmelidir.,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658211193486450944,Bunu kendi kanına halkına reva gören Türk kanı olmaz zamanında gönderilemeyen Ermeni bozuntuları içten içten çatlak veriyo inadınıza erdoğan lan soğanda pahalı olsa erdoğan akım için aldığınız şeylerin parasını soğana verirsiniz artık ülke ikiye bölündü ve kimse ölmeyi hak etmez https://t.co/9BL11prqZX,Correct,Ermeni bozuntuları,Correct,,Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
1658146116045615104,"@KemalMelissa @umitozdag Araplar en azından yediği ekmeğe küfretmiyor, ayrıca biz Yahudi ermeni ve yunan müsveddelerini  Türkiye'de istemiyoruz..",Correct,biz Yahudi ermeni ve yunan müsveddelerini Türkiye'de istemiyoruz,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658110968042336000,@Vatan_gnhn Soysuz köpek sen kimi kovursan? Len zibidi benim eşim TSK de senin dalını yaladigin PKK ni bu topraklardan kovur. dagdakilarin altından ananı çıkarır  Senin o cucugunu keser bir yerlerine sokar şerefsiz it. Defsirme soysuz ben Türküm. Türkiye tüm Türklerin vatanidir Ermeni dolu.,Correct,ermeni dolu,Incomplete,@Vatan_gnhn Soysuz köpek sen kimi kovursan? Len zibidi benim eşim TSK de senin dalını yaladigin PKK ni bu topraklardan kovur. dagdakilarin altından ananı çıkarır  Senin o cucugunu keser bir yerlerine sokar şerefsiz it. Defsirme soysuz ben Türküm. Türkiye tüm Türklerin vatanidir Ermeni dolu.,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658200232239177984,@1926_832 @Emekedge Elhamdulillah müslümanın Türk oğlu Türk sizin gibi Yunan aşığı Ermeni sevici değilim çok şükür,Correct,Yunan aşığı Ermeni sevici,Correct,,Exclusive/Discriminatory Discourse,,,Armenian,,,
1658235252609801984,"@AhmetYARM21 Bunlar terör ittifakı!

Bunlar vatan evlatlarımızı şehit eden kanı bozukların bulunduğu bir eli kanlı bir ittifak!

Bunlar vatanımızı milletimizi yok etmeye çalışan
amerika'nın çocukları ermeni p!çleri!

Ve bu dağ sıçanlarının kökünü s!kicez!

Karar senin iyi düşün Ülkücü KARDEŞ! https://t.co/8dd9hUjOwF",Correct,amerika'nın çocukları ermeni p!çleri,Incomplete,"@AhmetYARM21 Bunlar terör ittifakı!

Bunlar vatan evlatlarımızı şehit eden kanı bozukların bulunduğu bir eli kanlı bir ittifak!

Bunlar vatanımızı milletimizi yok etmeye çalışan
amerika'nın çocukları ermeni p!çleri!

Ve bu dağ sıçanlarının kökünü s!kicez!

Karar senin iyi düşün Ülkücü KARDEŞ! https://t.co/8dd9hUjOwF",Swearing; Insult; Defamation; Dehumanization,,,Armenian,,,
